time,vehicle_id,x,y
3586,1517,380.61,-4.8
3171,1329,391.74,-1.6
477,205,-4.8,465.82
439,122,472.46,-4.8
2499,1066,-1.6,25.55
2110,860,435.36,-4.8
2845,1209,293.52,-4.8
2421,1045,-4.8,308.59
3056,1311,-1.6,89.53
555,214,-1.6,11.4
1535,640,-1.6,11.4
2658,1133,-1.6,18.73
3344,1436,5.67,-0.92
2424,1000,345.3,-1.6
3317,1413,-1.6,11.4
3057,1311,-1.6,79.83
814,322,-1.6,18.9
2953,1252,378.35,-1.6
646,221,459.23,-4.8
2925,1237,13.32,-1.6
2196,900,146.97,-4.8
2631,1099,301.29,-4.8
1070,454,-1.6,238.68
332,132,-1.6,128.41
1513,640,-1.6,11.4
1963,830,-1.6,18.9
2806,1209,-1.6,188.9
1545,648,-1.6,18.9
2941,1224,283.58,-4.8
2695,1157,-1.6,32.94
764,302,405.02,-4.8
2257,973,-1.6,252.61
3418,1448,-1.6,11.4
3545,1517,-1.6,18.9
3354,1413,175.62,-4.8
2465,1066,-1.6,326.71
377,122,-1.6,11.4
1572,648,170.34,-4.8
367,138,-1.6,26.4
2894,1237,-1.6,26.4
3370,1413,370.57,-4.8
1272,499,488.07,-4.8
612,221,5.48,-0.9
2496,1081,-4.8,372.16
1851,769,-1.6,26.4
2491,1067,-1.6,94.56
2380,1011,-1.6,33.9
1840,761,-1.6,18.9
3067,1302,422.64,-4.8
361,132,-1.6,18.9
692,273,-1.6,18.9
2841,1224,-1.6,166.36
3081,1329,-1.6,241.56
974,410,-1.6,156.74
2416,1045,-4.8,367.52
2120,900,-1.6,11.4
2970,1288,-4.8,401.34
1510,648,-4.8,285.76
2054,861,-1.6,18.9
1773,761,-1.6,231.7
626,238,133.64,-1.6
2748,1185,-1.6,210.88
2874,1224,-1.6,11.4
2373,1028,-1.6,403.1
1433,597,-1.6,11.4
3174,1348,398.49,-4.8
352,138,-1.6,93.07
2505,1067,-1.6,24.08
2143,919,-1.6,69.26
768,334,-4.8,494.9
1878,759,109.56,-1.6
1801,761,-1.6,18.9
1793,727,335.77,-4.8
1807,727,499.39,-4.8
1803,759,-1.6,11.4
348,132,-1.6,18.9
1246,527,-1.6,131.99
645,273,-4.8,311.38
1389,597,-1.6,282.72
3209,1368,-1.6,18.9
1746,734,-1.6,33.9
914,371,-1.6,18.9
2566,1084,-1.6,18.9
1910,769,447.75,-1.6
3027,1302,-1.6,76.53
415,157,96.61,-1.6
1340,547,-1.6,18.9
3259,1375,214.84,-1.6
574,238,-1.6,149.84
716,262,22.3,-1.6
1213,511,-1.6,30.33
625,221,173.37,-1.6
354,122,-1.6,11.4
2404,991,118.09,-1.6
2096,889,141.38,-1.6
2744,1157,407.34,-1.6
2115,889,424.88,-1.6
3259,1368,248.79,-4.8
1293,538,-1.6,11.4
3067,1290,499.57,-4.8
372,132,-1.6,18.9
1266,499,397.23,-4.8
2301,992,-1.6,291.03
610,214,7.14,-1.13
2487,1069,-1.6,71.72
848,322,342.47,-4.8
2393,1000,-1.6,26.4
2742,1157,379.59,-1.6
1730,727,-1.6,11.4
1852,761,-1.6,18.9
1845,761,-1.6,18.9
2800,1209,-1.6,265.5
3176,1351,376.04,-4.8
3198,1382,-1.6,185.33
3188,1373,-1.6,129.48
1378,547,399.17,-4.8
1838,777,-1.6,33.9
2422,1045,-4.8,297.44
1411,597,-1.6,11.4
1943,830,-1.6,58.71
2002,860,-1.6,172.9
2335,991,-1.6,11.4
1800,761,-1.6,18.9
2805,1210,-1.6,232.53
2411,1000,152.26,-1.6
2826,1209,49.33,-1.6
2537,1069,463.56,-1.6
2296,950,63.41,-1.6
2143,914,-1.6,20.93
2496,1077,-1.6,268.3
642,238,366.06,-1.6
2491,1081,-4.8,440.27
384,132,-1.6,18.9
3206,1375,-1.6,33.9
1882,761,125.75,-1.6
1422,597,-1.6,11.4
2292,992,-4.8,398.93
964,382,463.89,-1.6
3407,1448,-1.6,11.4
1782,734,135.79,-1.6
3345,1413,64.95,-1.6
3117,1348,-1.6,291.11
528,221,-1.6,263.68
592,238,-1.6,33.9
1042,435,-0.22,4.1
1051,454,-4.8,443.79
738,262,297.92,-4.8
2802,1209,-1.6,240.43
2491,1084,-4.8,494.9
362,132,-1.6,18.9
2296,992,-4.8,350.56
3310,1436,-4.8,404.5
1739,734,-1.6,33.9
760,302,348.69,-4.8
3271,1413,-1.6,235.67
3214,1368,-1.6,18.9
2659,1127,-1.6,11.22
704,302,-4.8,399.96
3371,1448,-1.6,11.4
2043,889,-4.8,494.9
2207,914,246.62,-4.8
3057,1288,425.14,-4.8
838,362,-4.8,449.17
1819,759,-1.6,11.4
3377,1436,437.36,-1.6
2515,1067,72.74,-1.6
2105,889,275.27,-1.6
3276,1413,-1.6,175.13
130,23,419.23,-4.8
3215,1368,-1.6,18.9
658,262,-1.6,11.4
605,214,-1.6,11.4
337,111,485.7,-4.8
3233,1360,-1.09,6.84
2765,1185,-1.6,12.17
1373,547,335.99,-4.8
2591,1127,-4.8,493.29
383,157,-1.6,222.3
1869,769,-1.6,24.44
2400,992,32.49,-1.6
3573,1512,328.91,-4.8
3169,1329,371.32,-1.6
1743,733,-1.6,26.4
2064,887,-1.6,159.84
3251,1360,211.39,-1.6
2077,887,-1.6,26.41
647,273,-1.6,286.1
527,214,-1.6,24.49
3365,1436,273.6,-1.6
1880,769,78.6,-1.6
3246,1360,145.62,-1.6
2174,914,-1.6,18.9
2794,1209,-4.8,340.98
3177,1351,388.73,-4.8
1040,410,123.83,-4.8
966,410,-1.6,252.65
3297,1413,-1.6,11.4
2738,1127,434.12,-1.6
1362,538,261.44,-1.6
2101,914,-4.8,494.9
3278,1373,472.05,-1.6
1275,527,181.13,-4.8
1865,769,-1.6,26.4
649,273,-1.6,260.61
1859,759,-1.6,11.4
2436,1028,414.97,-1.6
964,371,486.69,-1.6
3010,1302,-1.6,297.31
330,138,-4.8,377.79
2289,984,-1.6,146.42
2650,1127,-1.6,11.22
2303,984,36.12,-1.6
2934,1224,190.94,-4.8
2049,860,-1.6,11.4
1987,861,-4.8,441.57
3058,1302,304.76,-4.8
2598,1084,-1.6,18.9
297,122,-4.8,331.01
637,249,210.85,-4.8
727,262,160.47,-4.8
572,238,-1.6,179.27
1827,777,-1.6,33.91
3167,1373,-4.8,384.06
3162,1348,249.36,-4.8
2954,1252,393.01,-1.6
1912,777,465.97,-4.8
2671,1157,-4.8,367.98
3006,1302,-4.8,348.49
2534,1067,291.97,-4.8
2121,914,-1.6,283.8
1749,727,-1.6,11.4
3296,1413,-1.6,11.4
1295,527,406.69,-4.8
2553,1084,-1.6,18.9
3042,1294,142.9,-1.6
1962,830,-1.6,18.9
261,109,-4.8,419.27
2114,860,492.89,-4.8
621,249,20.75,-1.6
916,362,-1.6,11.4
3582,1541,-1.6,14.3
2928,1224,111.47,-1.6
2738,1133,328.48,-4.8
2004,860,-1.6,144.04
2921,1237,-1.6,17.59
1704,734,-4.8,317.65
2344,1000,-1.6,26.4
3159,1351,154.51,-1.6
2283,950,-1.6,18.9
3333,1435,-1.6,91.66
950,371,305.41,-1.6
2357,1011,-1.6,100.22
1771,727,78.47,-1.6
1450,597,10.46,-1.6
2121,900,-1.6,11.4
2011,860,-1.6,40.66
1809,751,462.35,-1.6
3029,1294,-1.6,14.63
343,122,-1.6,11.4
3226,1360,-1.6,11.4
2352,991,-1.6,11.4
3163,1373,-4.8,432.66
2056,861,-1.6,18.9
2171,914,-1.6,18.9
774,322,-1.6,92.69
2353,992,-1.6,18.9
72,23,-4.8,291.19
3130,1311,6.87,-1.1
2602,1127,-4.8,362.55
3135,1360,-4.8,402.24
3127,1351,-1.6,251.11
3059,1290,392.12,-4.8
3221,1382,-1.6,41.41
1021,435,-1.6,265.65
3240,1375,-1.23,7.81
2402,1045,-4.8,494.9
1131,454,-1.6,11.4
2342,1011,-1.6,292.28
1170,454,375.71,-4.8
1787,733,241.53,-1.6
939,371,159.17,-1.6
2387,1011,-1.6,33.9
834,362,-4.8,488.14
3262,1360,356.12,-1.6
3186,1373,-1.6,153.01
2209,950,-1.6,209.37
1751,734,-1.6,33.9
2054,887,-1.6,317.4
1213,527,-4.8,490.34
1852,769,-1.6,26.4
2621,1081,216.99,-4.8
590,214,-1.6,11.4
1177,499,-1.6,86.45
654,273,-1.6,195.53
2106,914,-4.8,467.18
2089,860,127.35,-1.6
1339,538,-1.6,11.4
3148,1348,75.89,-1.6
1281,538,-1.6,11.4
2093,887,125.7,-1.6
1727,733,-1.6,26.55
3370,1448,-1.6,11.41
953,371,344.02,-1.6
3262,1382,239.18,-4.8
1714,734,-1.6,191.09
3060,1311,-1.6,49.77
2926,1255,-1.6,14.12
2936,1224,216.72,-4.8
2089,889,44.59,-1.6
1321,572,-4.8,452.14
2209,919,285.14,-1.6
1253,499,201.06,-1.6
2406,992,102.3,-1.6
555,221,-1.6,18.9
2325,984,353.03,-1.6
3369,1435,330.81,-4.8
2495,1066,-1.6,26.4
2254,973,-1.6,291.11
3255,1360,264.13,-1.6
833,334,63.63,-1.6
2480,1077,-4.8,466.96
3257,1360,289.94,-1.6
360,122,-1.6,11.4
2008,861,-1.6,150.3
442,157,476.93,-1.6
3037,1288,139.93,-1.6
433,122,400.58,-4.8
1835,769,-1.6,26.4
2345,1011,-1.6,253.14
1795,777,-4.8,413.6
1520,640,-1.6,11.4
2709,1157,-1.6,24.7
2179,914,-1.6,18.9
2588,1099,-1.6,26.4
2564,1081,-1.6,11.4
2398,992,11.21,-1.6
1078,435,440.83,-4.8
977,410,-1.6,121.02
2488,1077,-4.8,367.55
1715,734,-1.6,178.63
735,302,10.34,-1.59
1860,777,-1.6,33.9
3073,1302,499.76,-4.8
295,109,15.93,-1.6
427,157,266.1,-1.6
2315,984,204.75,-1.6
313,132,-4.8,410.61
807,334,-1.6,42.15
2079,890,-1.6,87.4
2960,1255,424.07,-1.6
2691,1133,-1.6,18.73
3029,1288,26.84,-1.6
3178,1360,-1.6,11.4
3275,1368,430.8,-4.8
921,362,-1.6,11.4
690,262,-1.6,11.4
3179,1311,491.49,-4.8
2407,1045,-4.8,470.06
959,371,421.96,-1.6
769,302,473.97,-4.8
582,249,-4.8,416.08
2716,1157,26.8,-1.6
3126,1351,-1.6,264.6
2161,900,-1.6,11.4
2522,1045,257.59,-4.8
2508,1045,95.42,-1.6
2925,1252,-0.87,5.3
2529,1067,234.58,-4.8
1704,733,-1.6,287.08
678,273,-1.6,18.9
2951,1252,349.1,-1.6
129,23,406.17,-4.8
1745,751,-1.6,280.35
2812,1210,-1.6,141.09
1826,761,-1.6,18.9
2104,861,299.32,-4.8
2029,860,-1.6,11.4
2214,914,334.1,-4.8
863,332,455.74,-4.8
1356,547,115,-1.6
1342,572,-1.6,146.47
751,302,222.37,-4.8
3409,1448,-1.6,11.4
3349,1435,85.28,-1.6
1790,751,205.73,-1.6
2502,1084,-1.6,374.7
1210,511,-1.6,68.42
3138,1360,-4.8,362.77
2603,1127,-1.6,346.5
2511,1066,98.04,-1.6
1478,597,432.52,-4.8
3066,1329,-4.8,394.6
3551,1541,-4.8,401.59
3301,1413,-1.6,11.4
2454,1066,-4.8,479.83
722,273,64.73,-1.6
2618,1133,-4.8,348.2
2844,1224,-1.6,126.57
895,362,-1.6,11.4
3269,1375,338.32,-1.6
1149,499,-4.8,489.75
3307,1436,-4.8,445.61
919,371,-1.6,18.9
3202,1368,-1.6,18.9
2009,860,-1.6,70.14
1895,759,331.42,-4.8
1913,777,477.95,-4.8
284,109,-1.6,114.23
2095,889,128.76,-1.6
1747,733,-1.6,26.4
3379,1435,452.9,-4.8
2965,1290,-4.8,494.9
3533,1517,-1.6,18.93
3359,1436,191.89,-1.6
2584,1099,-1.6,26.4
1924,835,-4.8,468.92
1379,597,-4.8,436.66
3569,1541,-1.6,170.8
3498,1512,-1.6,206.86
2919,1255,-1.6,69.2
3076,1311,-1.6,11.4
3135,1348,-1.6,66.5
661,273,-1.6,105.05
430,138,332.76,-4.8
417,132,202.32,-1.6
2827,1185,164.71,-4.8
3087,1311,-1.6,11.4
2495,1067,-1.6,51.45
3376,1413,445.2,-4.8
2044,861,-1.6,18.9
2567,1081,-1.6,11.4
80,26,-1.6,264.26
375,122,-1.6,11.4
620,238,44.7,-1.6
3176,1373,-1.6,273.43
1219,499,-1.6,11.4
2340,991,-1.6,11.4
3011,1288,-1.6,18.9
335,111,460.24,-4.8
3505,1512,-1.6,104.24
2176,919,-1.6,26.4
2077,860,-1.42,9.11
1865,777,-1.6,33.9
2314,973,206.68,-4.8
1724,727,-1.6,11.4
3195,1368,-1.6,18.9
2915,1258,-1.6,219.8
843,334,191.42,-1.6
2879,1252,-4.8,488.63
845,332,234.32,-4.8
2985,1290,-1.6,266.37
1930,835,-4.8,386.28
2100,890,159.19,-1.6
1023,410,-1.6,11.4
2954,1258,272.32,-4.8
768,302,460.07,-4.8
1321,538,-1.6,11.4
3221,1360,-1.6,11.4
1562,648,56.9,-1.6
1360,572,101.37,-1.6
3510,1517,-1.6,257.56
960,371,434.93,-1.6
562,221,-1.6,18.9
840,332,172.31,-4.8
1224,527,-4.8,380.22
3267,1373,336.21,-1.6
1814,761,-1.6,18.9
2359,992,-1.6,18.9
3068,1311,-1.6,11.43
1791,759,-1.6,11.4
137,26,490.49,-1.6
2263,950,-1.6,18.9
3394,1448,-1.6,11.4
2845,1185,395.07,-4.8
3170,1368,-1.6,228.35
2482,1069,-1.6,150.73
310,122,-1.6,173.82
3309,1413,-1.6,11.4
2282,984,-1.6,249.02
2124,914,-1.6,247.91
1516,648,-1.6,217.53
1876,769,29.45,-1.6
355,132,-1.6,18.9
287,111,-1.6,132.8
2259,950,-1.6,18.9
1322,538,-1.6,11.4
1244,499,64.26,-1.6
948,410,-4.8,467.61
2438,1028,441.61,-1.6
2965,1268,-1.6,11.4
2102,887,258.73,-1.6
684,273,-1.6,18.9
348,122,-1.6,11.4
528,214,-1.6,16.09
2421,991,335.73,-4.8
3132,1351,-1.6,184.73
2013,861,-1.6,82.48
2923,1237,-0.17,4.02
2488,1067,-1.6,128.43
2891,1224,-1.6,11.4
1525,648,-1.6,115.37
945,371,239.19,-1.6
2917,1255,-1.6,96.42
3253,1373,165.44,-1.6
2133,900,-1.6,11.4
2814,1209,-1.6,86.46
957,362,422.28,-4.8
2283,992,-4.8,489.75
623,262,-1.6,277.41
3328,1436,-1.6,174.92
353,122,-1.6,11.4
3326,1435,-1.6,177.99
3275,1375,413.46,-1.6
3222,1360,-1.6,11.4
1217,527,-4.8,458.32
2185,919,-1.6,23.66
1523,640,-1.6,11.4
2837,1210,161.71,-1.6
635,221,308.81,-4.8
1230,511,-1.6,18.9
2252,950,-1.6,18.9
1044,435,13.4,-1.6
1159,454,258.22,-4.8
1056,454,-4.8,390.67
2386,992,-1.6,18.9
3249,1360,185.41,-1.6
1446,597,-1.6,11.4
2265,950,-1.6,18.9
365,157,-4.8,473.43
2189,914,23.38,-1.6
2413,1000,181.78,-1.6
3172,1329,402.3,-1.6
2126,914,-1.6,223.76
3164,1351,220.43,-4.8
1777,734,73.63,-1.6
1519,640,-1.6,11.4
3252,1368,170.74,-4.8
2107,889,304.85,-1.6
2910,1237,-1.6,26.4
553,214,-1.6,11.4
2660,1133,-1.6,18.73
706,262,-1.6,11.4
856,371,-4.8,484.66
1320,538,-1.6,11.4
578,214,-1.6,11.4
1366,572,190.26,-1.6
840,334,151.95,-1.6
411,132,112.73,-1.6
3180,1348,462.53,-1.6
2086,900,-1.6,310.91
3307,1413,-1.6,11.4
1043,410,158.81,-4.8
2934,1252,96.76,-1.6
3580,1541,-1.6,30.05
743,302,112.57,-1.6
1775,759,-1.6,143.89
878,382,-4.8,494.9
1370,547,297.32,-4.8
630,262,-1.6,189.38
3217,1360,-1.6,11.4
2453,1045,-1.6,11.4
1337,572,-1.6,218.56
2951,1224,417.21,-4.8
496,205,-1.6,198.89
3182,1375,-1.6,255.18
2748,1157,464.12,-1.6
2827,1210,31.78,-1.6
3251,1413,-4.8,475.9
873,362,-1.6,12.04
2315,1000,-1.6,285.88
2535,1084,-1.6,18.9
302,109,104.89,-1.6
785,322,-1.6,18.9
3491,1512,-1.6,308.54
957,410,-4.8,360.26
1058,454,-4.8,368.33
834,322,162.11,-4.8
2499,1069,-1.6,33.9
2398,1028,-1.6,57.42
715,302,-1.6,249.98
728,262,173.4,-4.8
2557,1081,-1.6,11.4
2473,1066,-1.6,206.64
3172,1351,324.05,-4.8
634,273,-4.8,452.09
2897,1252,-1.6,240.15
2673,1127,-1.6,11.22
1054,435,136.67,-1.6
2888,1252,-4.8,374.43
2903,1255,-1.6,287.27
3060,1302,331.32,-4.8
3367,1413,333.57,-4.8
1234,527,-1.6,268.4
783,332,-1.6,279.28
1865,759,-1.6,11.4
868,362,-1.6,58.68
3560,1512,140.87,-1.6
1072,454,-1.6,217.32
2453,1066,-4.8,486.15
631,262,-1.6,176.57
1896,759,344.27,-4.8
2204,900,248.4,-4.8
2506,1077,-1.6,145.06
1781,769,-1.6,347.65
3550,1541,-4.8,413.9
2354,1011,-1.6,138.18
3227,1368,-1.6,18.9
2888,1255,-4.8,480.34
1883,777,93.97,-1.6
58,23,-4.8,466.05
2403,1011,18.95,-1.6
3095,1311,-1.6,11.4
2432,1045,-1.6,180.13
1317,547,-1.6,18.9
813,322,-1.6,18.9
1867,759,-1.44,9.29
3327,1436,-1.6,188.45
518,214,-1.6,156.32
2595,1081,-1.6,11.4
1348,547,17.37,-1.6
2627,1099,245.59,-4.8
2833,1209,138.18,-1.6
1322,572,-4.8,438.15
667,262,-1.6,11.4
2914,1252,-1.6,33.91
601,221,-1.6,18.9
3347,1413,89.96,-1.6
2514,1081,-1.6,126.48
2354,991,-1.6,11.4
414,132,157.62,-1.6
2501,1077,-1.6,206.88
3398,1448,-1.6,11.4
393,122,-1.6,11.4
1369,538,365.82,-1.6
2385,991,-1.6,11.4
3197,1373,-1.6,28.81
2695,1127,-1.6,11.22
660,273,-1.6,117.86
2204,919,206.29,-1.6
1890,759,266.25,-4.8
670,273,-1.6,19.15
843,322,277.67,-4.8
789,332,-1.6,206.55
2975,1288,-4.8,329.58
3050,1268,372.36,-4.8
2996,1268,-1.6,11.4
319,138,-4.8,492.38
2572,1099,-1.6,26.4
3002,1302,-4.8,400.31
3352,1436,100.45,-1.6
3192,1375,-1.6,129.67
2925,1268,-4.8,383.68
647,249,330.91,-4.8
3557,1512,97.61,-1.6
2901,1252,-1.6,181.43
3186,1382,-1.6,381.25
131,23,431.47,-4.8
1833,769,-1.6,26.4
3222,1382,-1.6,41.41
1846,761,-1.6,18.9
2979,1268,-1.6,11.4
3480,1512,-4.8,465.14
2127,900,-1.6,11.4
3495,1512,-1.6,250.4
510,221,-4.8,489.46
2930,1252,49.14,-1.6
3372,1436,368.37,-1.6
1058,410,339.03,-4.8
3024,1268,1.29,1.59
2694,1133,-1.6,18.73
1253,511,144.19,-1.6
379,132,-1.6,18.9
879,362,-1.6,11.4
551,238,-4.8,477.67
409,138,62.29,-1.6
2279,984,-1.6,294.26
2537,1099,-4.8,389.56
3479,1512,-4.8,475.29
2433,1045,-1.6,169.05
713,273,-1.6,17.3
2511,1067,26.37,-1.6
2124,919,-1.6,372.86
3376,1435,415.94,-4.8
2737,1133,315.57,-4.8
3228,1373,-1.6,26.4
1768,734,-1.6,21
2509,1069,42.85,-1.6
1225,527,-4.8,368.82
679,262,-1.6,11.4
2850,1185,460.24,-4.8
1784,769,-1.6,303.71
399,157,-1.6,41.41
1923,830,-4.8,334.17
865,332,480.16,-4.8
3131,1348,-1.6,116.59
3111,1329,-1.6,18.9
3249,1382,66.02,-1.6
1937,835,-1.6,288.08
1685,727,-4.8,369.36
1856,759,-1.6,11.4
3539,1517,-1.6,18.9
3478,1448,479.89,-4.8
2214,919,365.51,-1.6
1242,511,9.42,-1.46
2427,992,351.01,-4.8
1692,733,-4.8,443.85
742,322,-4.8,488.85
2833,1210,108.91,-1.6
2015,861,-1.6,54.2
3025,1302,-1.6,102.68
2830,1209,99.72,-1.6
2504,1077,-1.6,169.79
393,157,-1.6,79.69
3339,1448,-4.8,384.8
1264,538,-1.6,140.78
3128,1351,-1.6,237.86
3254,1360,251.3,-1.6
1692,734,-4.8,470.47
324,132,-1.6,248.08
2976,1288,-1.6,315.85
3316,1413,-1.6,11.4
1214,527,-4.8,484.84
2494,1084,-4.8,482.31
796,322,-1.6,18.9
1766,761,-1.6,317.74
1027,410,-1.51,9.8
1882,769,103.84,-1.6
3056,1302,279.43,-4.8
391,132,-1.6,18.9
735,262,260.61,-4.8
1741,727,-1.6,11.4
603,221,-1.6,18.9
1883,769,117.23,-1.6
3042,1302,99.98,-1.6
2216,950,-1.6,108.83
1518,648,-1.6,195.02
1786,727,253.74,-4.8
3561,1517,97.46,-1.6
2984,1288,-1.6,201.34
1265,499,381.99,-4.8
1235,499,-1.6,11.4
1773,727,101.26,-4.8
1781,727,195.07,-4.8
632,214,322.61,-4.8
62,26,-4.8,488.38
2511,1069,72.23,-1.6
2309,973,141.1,-1.6
1847,759,-1.6,11.4
1754,759,-4.8,418.47
910,371,-1.6,18.9
3331,1448,-4.8,483.22
2054,860,-1.6,11.4
511,221,-4.8,484.14
3319,1436,-1.6,286.12
2335,1000,-1.6,26.55
752,262,473.03,-4.8
2491,1045,-1.6,11.4
1327,572,-4.8,363.37
2741,1185,-1.6,300.84
1247,511,66.26,-1.6
307,132,-4.8,483.92
3107,1311,-1.6,11.4
1575,648,204.31,-4.8
2315,973,219.3,-4.8
2288,984,-1.6,160.84
3360,1413,248.92,-4.8
2139,914,-1.6,63.7
1300,538,-1.6,11.4
2826,1210,20.47,-1.6
2855,1210,395.39,-4.8
2282,991,-4.8,478.03
3007,1268,-1.6,11.4
3044,1268,278.75,-1.6
552,221,-1.6,18.9
2334,992,-1.6,18.9
1514,648,-1.6,239.81
781,322,-1.6,19.27
2734,1185,-4.8,389.9
2953,1258,259,-4.8
2815,1224,-4.8,490.26
2113,919,-4.8,494.9
1044,454,-4.8,494.9
572,221,-1.6,18.9
3047,1311,-1.6,178.35
3253,1375,139.37,-1.6
2571,1084,-1.6,18.9
2898,1237,-1.6,26.4
3156,1329,238.73,-1.6
1750,761,-4.8,492.84
434,122,412.84,-4.8
2032,860,-1.6,11.4
2087,900,-1.6,297.52
833,362,-4.8,492.55
104,23,96.03,-1.6
1011,410,-1.6,11.4
2663,1157,-4.8,473.85
2307,973,114.58,-1.6
1721,727,-1.6,11.4
1854,759,-1.6,11.4
2383,1011,-1.6,33.9
514,221,-4.8,455.21
2846,1185,408.37,-4.8
1372,547,323.04,-4.8
2611,1133,-4.8,438.39
2960,1288,-4.8,494.9
3201,1360,-1.6,11.4
842,362,-4.8,397.35
2908,1224,-1.6,11.4
2637,1081,436.02,-4.8
2388,1028,-1.6,195.79
2281,992,-4.8,494.9
1770,759,-1.6,208.69
1339,547,-1.6,18.9
2873,1237,-1.6,183.05
640,221,377.51,-4.8
316,111,219.83,-4.8
628,221,213.53,-4.8
3243,1360,105.57,-1.6
2296,991,-1.6,305.48
838,334,126.17,-1.6
1708,733,-1.6,233.07
2327,973,377.65,-4.8
788,332,-1.6,218.5
2427,1000,390.72,-1.6
3303,1413,-1.6,11.4
2522,1081,-1.6,19.92
714,262,4.08,-0.21
2997,1302,-4.8,464.93
1771,759,-1.6,195.87
2879,1237,-1.6,115.17
825,334,-1.6,21.31
3207,1368,-1.6,18.9
2771,1185,-1.6,11.4
1558,640,38.12,-1.6
1551,648,-1.6,18.9
3050,1290,271.81,-4.8
2286,991,-4.8,434.1
2113,914,-4.8,381.35
3190,1368,-1.6,19.42
1753,733,-1.6,26.4
922,371,-1.6,18.9
2507,1081,-1.6,221.46
1871,769,-1.6,16.55
856,334,362.42,-1.6
2056,890,-4.8,401.87
2013,860,-1.6,17.74
2115,887,461.96,-1.6
1276,547,-1.6,282.11
1011,435,-4.8,393.58
3223,1382,-1.6,41.41
1130,454,-1.6,11.4
1821,759,-1.6,11.4
625,262,-1.6,252.56
2182,900,-1.43,9.23
2319,984,264.99,-1.6
260,111,-4.8,473.4
3263,1382,255.61,-4.8
630,214,292.73,-4.8
855,322,431.07,-4.8
1214,499,-1.6,11.4
383,122,-1.6,11.4
2929,1237,58.35,-1.6
709,302,-4.8,332.63
1378,597,-4.8,450.85
2680,1133,-1.6,18.73
2570,1081,-1.6,11.4
2421,1028,223.73,-1.6
509,205,-1.6,13.44
3116,1348,-1.6,303.83
2503,1045,37.29,-1.6
3056,1329,-4.8,489.24
3192,1382,-1.6,283.99
1719,727,-1.6,11.41
2617,1099,108.76,-1.6
396,132,-1.6,18.9
2962,1255,451.16,-1.6
1777,733,109.09,-1.6
494,214,-4.8,490.42
559,214,-1.6,11.4
2483,1067,-1.6,185.7
2897,1255,-4.8,368.35
3239,1373,3.98,-0.15
2263,973,-1.6,172.55
2513,1084,-1.6,210.92
3498,1517,-4.8,390.5
285,109,-1.6,101.25
1176,454,439.44,-4.8
620,214,142.94,-1.6
342,122,-1.6,11.4
1289,538,-1.6,11.4
294,111,-1.6,41.54
475,205,-4.8,483.31
2367,991,-1.6,11.4
756,302,292.15,-4.8
1855,761,-1.6,18.9
2136,900,-1.6,11.4
3031,1294,4.13,-0.24
2401,1000,23.7,-1.6
2376,1011,-1.6,33.9
1191,499,-1.6,11.4
1798,761,-1.6,18.9
1217,499,-1.6,11.4
2942,1255,179.79,-1.6
3142,1351,-1.6,50.9
631,221,253.49,-4.8
1786,733,228.35,-1.6
3192,1360,-1.6,11.4
1154,454,205.48,-4.8
1033,435,-1.6,115.02
2850,1224,-1.6,46.23
845,322,303.62,-4.8
797,322,-1.6,18.9
314,122,-1.6,125.54
2319,973,272.3,-4.8
2617,1084,138.93,-1.6
3271,1382,363.12,-4.8
3129,1329,-1.6,15.5
2337,991,-1.6,11.4
600,249,-1.6,205.9
108,23,145.71,-4.8
607,214,-1.48,9.53
2635,1084,403.09,-1.6
3541,1512,-1.6,11.4
3058,1294,397.22,-1.6
1024,410,-1.6,11.4
626,214,233.88,-1.6
1910,830,-4.8,488.53
1574,640,258.83,-4.8
3449,1448,63.53,-1.6
645,221,445.72,-4.8
2213,919,348.99,-1.6
2809,1185,-1.6,11.4
77,23,-1.6,228.13
1787,777,-4.8,493.05
2980,1288,-1.6,258.38
2123,919,-4.8,389.29
1947,835,-1.6,147.48
2377,1000,-1.6,26.4
826,332,6.54,-1.05
3320,1435,-1.6,253.3
3195,1382,-1.6,234.57
2222,919,492.38,-1.6
643,262,-1.6,27.26
793,322,-1.6,18.9
2703,1157,-1.6,26.23
629,238,176.29,-1.6
3268,1375,326.23,-1.6
2740,1133,354.14,-4.8
2298,984,-1.6,19.62
2548,1067,450.67,-4.8
970,410,-1.6,204.79
1909,761,457.22,-1.6
560,238,-4.8,355.49
3462,1448,250.86,-4.8
607,221,-1.6,18.9
823,334,-1.6,35.1
2819,1210,-1.6,51.22
426,122,317.24,-4.8
2006,861,-1.6,177.89
813,334,-1.6,41.41
726,273,115.4,-1.6
2130,900,-1.6,11.4
2285,991,-4.8,446.69
1722,733,-1.6,49.73
431,157,322.75,-1.6
3368,1436,315,-1.6
3035,1268,143,-1.6
2798,1210,-1.6,321.92
2942,1268,-1.6,123.73
2950,1268,-1.6,14.29
515,214,-1.6,200.53
2083,887,0.72,2.53
3278,1413,-1.6,151.14
2106,889,290.16,-1.6
533,221,-1.6,194.32
3121,1311,-1.6,11.4
2487,1077,-4.8,379.73
1479,597,448.22,-4.8
566,221,-1.6,18.9
3178,1348,442.86,-4.8
2387,991,-1.6,11.4
3147,1311,170.45,-4.8
3024,1311,-4.8,406.4
578,249,-4.8,465.2
1303,538,-1.6,11.4
630,273,-4.8,489.24
2392,991,-1.53,9.9
